lon,lat,avgPtai2015,ptalNumeric
-0.041157,51.662438,5.15217,3.0
-0.040459,51.658203,4.71077,2.0
-0.03471,51.653243,1.97324,1.0
-0.03415,51.656795,7.039,3.0
-0.045661,51.659344,7.97897,3.0
-0.049126,51.654273,7.76851,3.0
-0.040385,51.666066,5.27178,3.0
-0.038666,51.670341,8.96896,3.0
-0.031208,51.677414,6.07616,3.0
-0.022132,51.671103,3.27794,2.0
-0.035164,51.674129,7.56173,3.0
-0.030213,51.672953,6.99831,3.0
-0.03388,51.670093,7.98339,3.0
-0.027295,51.668989,7.15805,3.0
-0.079424,51.648031,16.3938,5.0
-0.083524,51.646299,8.44367,3.0
-0.089785,51.640025,3.50152,2.0
-0.105446,51.643463,5.34408,3.0
-0.098683,51.64218,7.6884,3.0
-0.082716,51.63905,5.50234,3.0
-0.09507,51.637517,8.25406,3.0
-0.094029,51.651812,14.2864,4.0
-0.074887,51.615483,10.5278,4.0
-0.066587,51.631752,5.01113,3.0
-0.063754,51.627461,17.6689,5.0
-0.072375,51.627908,5.73127,3.0
-0.068286,51.628561,8.25871,3.0
-0.079213,51.622623,5.47216,3.0
-0.073765,51.622726,4.29331,2.0
-0.082345,51.619895,6.53176,3.0
-0.07415,51.618377,9.78184,3.0
-0.077726,51.618487,8.5854,3.0
-0.106255,51.665561,4.64574,2.0
-0.096983,51.662068,8.29827,3.0
-0.107704,51.654877,2.17007,1.0
-0.101339,51.660049,4.387,2.0
-0.093339,51.656431,10.9356,4.0
-0.112393,51.649731,3.26282,2.0
-0.098863,51.655127,7.25554,3.0
-0.121737,51.648496,5.90111,3.0
-0.047952,51.638906,7.52983,3.0
-0.042466,51.637208,2.05333,1.0
-0.06103,51.639096,3.89408,2.0
-0.054584,51.634652,6.5805,3.0
-0.0648,51.634378,4.34252,2.0
-0.043187,51.634306,3.89618,2.0
-0.049454,51.633875,4.53853,2.0
-0.04215,51.630489,1.3126,1.0
-0.055095,51.639837,4.78858,2.0
-0.055575,51.626893,20.3416,6.0
-0.050314,51.623305,5.79745,3.0
-0.053018,51.631115,11.7077,4.0
-0.060995,51.631198,10.0051,4.0
-0.05007,51.629877,7.01077,3.0
-0.059097,51.62933,17.5329,5.0
-0.050417,51.626684,8.64801,3.0
-0.097565,51.624266,3.66313,2.0
-0.09153,51.621681,3.24991,2.0
-0.103025,51.621409,8.26542,3.0
-0.096867,51.620329,2.86578,2.0
-0.08687,51.621291,2.7382,2.0
-0.105989,51.618817,11.0077,4.0
-0.093044,51.617346,5.506,3.0
-0.103406,51.615693,6.56153,3.0
-0.11166,51.615399,12.5109,4.0
-0.0436,51.642001,6.39368,3.0
-0.051879,51.642299,7.15,3.0
-0.04024,51.64919,6.6924,3.0
-0.046225,51.64987,13.4337,4.0
-0.034915,51.646745,3.20376,2.0
-0.044828,51.646352,13.134,4.0
-0.051067,51.645027,10.6091,4.0
-0.039456,51.645542,8.03187,3.0
-0.037086,51.64324,6.11118,3.0
-0.063083,51.647658,9.96331,3.0
-0.073348,51.649321,14.4902,4.0
-0.053228,51.656244,7.43327,3.0
-0.068436,51.645761,5.78446,3.0
-0.062849,51.644297,8.15854,3.0
-0.055548,51.661276,3.86339,2.0
-0.048714,51.661266,5.99545,3.0
-0.069947,51.651292,8.49619,3.0
-0.128427,51.632446,16.7571,5.0
-0.124232,51.634938,11.8367,4.0
-0.126235,51.628225,11.2338,4.0
-0.114146,51.646004,3.44205,2.0
-0.11284,51.641048,2.54461,2.0
-0.127055,51.639351,8.07689,3.0
-0.131782,51.637964,8.66593,3.0
-0.11805,51.638035,3.27332,2.0
-0.117179,51.61574,8.82121,3.0
-0.137576,51.613439,17.6354,5.0
-0.139525,51.615537,23.4961,6.0
-0.129112,51.613468,16.4096,5.0
-0.116085,51.626081,5.2557,3.0
-0.118934,51.623998,6.98344,3.0
-0.12739,51.621711,5.02745,3.0
-0.135218,51.618425,15.5492,5.0
-0.12381,51.616567,12.4735,4.0
-0.086316,51.656289,16.2406,5.0
-0.068946,51.665571,3.08794,2.0
-0.068583,51.66091,2.47806,1.0
-0.073701,51.662723,3.62389,2.0
-0.089487,51.661765,10.0645,4.0
-0.08375,51.660293,7.14989,3.0
-0.078215,51.659084,6.09526,3.0
-0.071154,51.657617,3.31608,2.0
-0.075369,51.654925,13.137,4.0
-0.047804,51.675756,3.99603,2.0
-0.03951,51.676281,4.36887,2.0
-0.043272,51.671002,7.18474,3.0
-0.049053,51.671636,5.88398,3.0
-0.04652,51.66651,4.96912,2.0
-0.050884,51.664538,4.12527,2.0
-0.046973,51.680632,3.8337,2.0
-0.036771,51.679934,7.18376,3.0
-0.081945,51.609811,6.27548,3.0
-0.067479,51.610768,14.8202,4.0
-0.062737,51.610924,16.8233,5.0
-0.091729,51.612376,5.51978,3.0
-0.058579,51.610024,4.19238,2.0
-0.063931,51.613142,19.9923,5.0
-0.054723,51.611681,4.19771,2.0
-0.085825,51.613774,8.10062,3.0
-0.079803,51.613179,6.18583,3.0
-0.103348,51.625663,7.85202,3.0
-0.100958,51.629803,8.09673,3.0
-0.109471,51.624363,6.13872,3.0
-0.112041,51.621349,10.6742,4.0
-0.103524,51.637618,7.63737,3.0
-0.108127,51.629266,4.31206,2.0
-0.098223,51.633381,9.19083,3.0
-0.094052,51.629023,4.11679,2.0
0.111813,51.488241,7.74002,3.0
0.117046,51.487661,12.9467,4.0
0.107377,51.486527,8.06914,3.0
0.112606,51.48547,4.48118,2.0
0.117999,51.49781,11.7311,4.0
0.109137,51.4955,4.19249,2.0
0.114333,51.493854,12.0021,4.0
0.116647,51.491154,13.1268,4.0
0.105895,51.49124,4.57239,2.0
0.01578,51.475769,13.6361,4.0
0.020357,51.478552,18.2808,5.0
0.025172,51.46926,5.49672,3.0
0.021261,51.472965,6.40135,3.0
0.015551,51.467163,7.16297,3.0
0.014381,51.482525,13.5187,4.0
0.01409,51.479522,14.2767,4.0
0.007656,51.48076,10.9412,4.0
0.043058,51.483185,9.09045,3.0
0.038385,51.486736,15.3215,5.0
0.030304,51.484805,18.1375,5.0
0.034848,51.482951,15.4697,5.0
0.0253,51.482666,15.1137,5.0
0.024998,51.478871,13.6624,4.0
0.030683,51.480599,11.2771,4.0
0.03197,51.477709,8.93928,3.0
0.065788,51.428304,4.12536,2.0
0.046373,51.438186,9.20431,3.0
0.05256,51.43658,7.24491,3.0
0.062756,51.432735,5.55739,3.0
0.067566,51.435317,11.0486,4.0
0.072559,51.433231,7.92187,3.0
0.054511,51.431525,5.5598,3.0
0.059088,51.427698,6.56139,3.0
0.053277,51.457194,16.4534,5.0
0.065001,51.461882,5.17734,3.0
0.06076,51.459976,3.93432,2.0
0.054054,51.459908,10.7723,4.0
0.062677,51.454358,9.34922,3.0
0.056237,51.45318,20.6723,6.0
0.055934,51.465088,3.3297,2.0
0.0524,51.463771,5.26864,3.0
0.063779,51.449303,9.08314,3.0
0.081507,51.45354,6.93113,3.0
0.05211,51.446729,9.83596,3.0
0.065461,51.441439,9.25403,3.0
0.082014,51.443031,6.40856,3.0
0.073796,51.439577,10.172,4.0
0.041206,51.454387,7.6276,3.0
0.047407,51.454017,16.7791,5.0
0.034644,51.462204,9.01112,3.0
0.045667,51.462573,6.64714,3.0
0.042132,51.45978,6.10696,3.0
0.076308,51.489681,28.0165,7.0
0.08258,51.488952,23.6378,6.0
0.084975,51.486218,17.7636,5.0
0.075462,51.484617,9.81652,3.0
0.079359,51.487032,11.0927,4.0
0.089207,51.483414,6.77586,3.0
0.085488,51.483998,9.82039,3.0
0.079912,51.48355,8.01945,3.0
-0.016291,51.469917,15.6187,5.0
-0.013099,51.481528,21.108,6.0
-0.011042,51.479381,22.003,6.0
-0.008456,51.475437,7.90462,3.0
-0.01674,51.473561,20.0301,6.0
0.036763,51.469938,4.08741,2.0
0.04688,51.472467,10.1039,4.0
0.030942,51.469489,5.0229,3.0
0.047093,51.468556,3.83941,2.0
0.040616,51.464858,2.25407,1.0
0.038036,51.477082,6.70168,3.0
0.041953,51.47529,4.89099,2.0
0.031253,51.474501,7.27366,3.0
0.03721,51.4461,3.33861,2.0
0.025868,51.444941,2.71472,2.0
0.041746,51.444177,5.77586,3.0
0.01888,51.463029,3.82789,2.0
0.013391,51.459275,8.32607,3.0
0.021679,51.455534,6.88436,3.0
0.026188,51.452006,7.59428,3.0
0.026285,51.447916,4.25407,2.0
0.039681,51.448983,6.34564,3.0
0.007373,51.485617,14.7547,4.0
0.00281,51.483643,18.6908,5.0
0.013076,51.486226,17.1326,5.0
0.027124,51.486733,13.3967,4.0
0.009576,51.48794,9.6074,3.0
0.00179,51.486076,15.0711,5.0
0.102095,51.481197,4.49534,2.0
0.092393,51.479162,4.85209,2.0
0.093123,51.489078,6.79843,3.0
0.091087,51.488031,18.9953,5.0
0.099812,51.488279,8.69146,3.0
0.08994,51.486259,13.2773,4.0
0.102109,51.485157,9.76127,3.0
0.096628,51.485191,8.80362,3.0
0.09024,51.474967,4.0287,2.0
0.064456,51.473345,4.96099,2.0
0.071635,51.473551,3.20166,2.0
0.073802,51.47794,5.21925,3.0
0.065339,51.470664,5.11951,3.0
0.083158,51.479134,6.50069,3.0
0.084503,51.475194,4.61331,2.0
0.089273,51.477318,4.76072,2.0
0.067576,51.476407,4.7133,2.0
0.085991,51.495749,9.81414,3.0
0.115381,51.508899,8.81189,3.0
0.117978,51.505801,9.11052,3.0
0.114167,51.50552,5.74261,3.0
0.117574,51.503047,9.35191,3.0
0.112427,51.50184,4.59608,2.0
0.071791,51.487572,30.148,7.0
0.067146,51.487493,39.5561,7.0
0.067378,51.483849,17.7606,5.0
0.065498,51.480466,5.18507,3.0
0.062725,51.484822,13.6846,4.0
0.07125,51.483383,12.1093,4.0
0.061099,51.477121,8.75448,3.0
0.062456,51.479485,2.9455,2.0
0.070409,51.480191,6.82808,3.0
0.075813,51.479863,7.74434,3.0
0.056562,51.489403,17.9844,5.0
0.049358,51.489436,12.1296,4.0
0.048516,51.486524,10.4058,4.0
0.042304,51.490509,9.32718,3.0
0.053068,51.488832,16.733,5.0
0.049573,51.494256,9.86764,3.0
0.056552,51.492858,17.7268,5.0
0.04761,51.491042,13.6005,4.0
-0.095091,51.568563,22.2945,6.0
-0.09712,51.567116,34.1677,7.0
-0.099536,51.565932,38.1211,7.0
-0.095392,51.564978,13.3067,4.0
-0.100635,51.563538,45.3669,8.0
-0.093704,51.562344,13.1775,4.0
-0.096161,51.562443,26.0275,7.0
-0.062053,51.563682,15.7142,5.0
-0.068248,51.564238,20.1773,6.0
-0.071295,51.564745,22.2223,6.0
-0.068836,51.568882,16.4691,5.0
-0.071415,51.568829,20.0355,6.0
-0.064681,51.567689,11.8331,4.0
-0.062261,51.565778,13.7357,4.0
-0.042444,51.547543,19.3979,5.0
-0.046015,51.546312,19.9055,5.0
-0.052273,51.54554,28.9991,7.0
-0.048786,51.544755,22.0533,6.0
-0.042405,51.551213,15.8591,5.0
-0.052352,51.551609,31.4647,7.0
-0.04964,51.549757,25.1142,7.0
-0.080549,51.556442,9.24521,3.0
-0.086846,51.557471,9.14911,3.0
-0.08827,51.555163,13.532,4.0
-0.084643,51.55436,15.3851,5.0
-0.081894,51.553244,19.0568,5.0
-0.080031,51.560399,12.1197,4.0
-0.082963,51.559276,8.91873,3.0
-0.070098,51.544143,25.5591,7.0
-0.070343,51.553015,16.42,5.0
-0.06609,51.552956,14.8335,4.0
-0.075843,51.551279,24.584,6.0
-0.070082,51.548828,30.7987,7.0
-0.066383,51.54588,27.3842,7.0
-0.078438,51.54025,20.7304,6.0
-0.08276,51.542706,22.086,6.0
-0.08578,51.537439,13.4473,4.0
-0.082626,51.538381,13.2462,4.0
-0.079269,51.536625,19.1709,5.0
-0.080432,51.534357,17.3956,5.0
-0.078552,51.544638,30.4511,7.0
-0.057433,51.551934,25.3951,7.0
-0.059734,51.550193,29.7331,7.0
-0.06526,51.550405,26.6748,7.0
-0.05665,51.54873,36.8567,7.0
-0.063974,51.54837,31.5836,7.0
-0.059512,51.545953,30.3792,7.0
-0.061962,51.544642,24.9477,6.0
-0.065904,51.558843,19.5365,5.0
-0.063376,51.556974,12.3483,4.0
-0.059543,51.560738,20.2887,6.0
-0.062901,51.561493,20.1154,6.0
-0.067746,51.560743,23.887,6.0
-0.058458,51.558184,24.8603,6.0
-0.071276,51.537992,17.6674,5.0
-0.074422,51.536199,18.3073,5.0
-0.07096,51.533588,17.6693,5.0
-0.064508,51.534436,11.0014,4.0
-0.074156,51.533463,20.6871,6.0
-0.077731,51.53152,25.6752,7.0
-0.09148,51.53059,26.9558,7.0
-0.084531,51.528004,37.2004,7.0
-0.085497,51.532473,17.3974,5.0
-0.093478,51.533215,12.9071,4.0
-0.088971,51.531627,24.3934,6.0
-0.081804,51.530952,22.5587,6.0
-0.0382,51.550495,12.9576,4.0
-0.033423,51.551402,2.67104,2.0
-0.042185,51.557257,5.03816,3.0
-0.038151,51.555334,3.5312,2.0
-0.043236,51.555029,5.54548,3.0
-0.03354,51.552296,6.60471,3.0
-0.039227,51.553323,7.56684,3.0
-0.053523,51.559493,21.0307,6.0
-0.048361,51.556517,13.6069,4.0
-0.052558,51.556439,22.9605,6.0
-0.049842,51.553688,18.8688,5.0
-0.046358,51.553482,15.5029,5.0
-0.055525,51.56266,16.1,5.0
-0.078038,51.569684,14.4054,4.0
-0.074737,51.568409,20.2464,6.0
-0.083762,51.566165,8.13367,3.0
-0.080434,51.567625,8.90057,3.0
-0.088389,51.564603,6.05651,3.0
-0.08593,51.567949,6.74969,3.0
-0.075137,51.565021,19.5453,5.0
-0.082391,51.562938,8.51787,3.0
-0.080129,51.573778,13.7012,4.0
-0.072641,51.571858,22.7209,6.0
-0.076034,51.57269,21.2494,6.0
-0.085697,51.573834,12.8134,4.0
-0.080935,51.57151,10.5478,4.0
-0.094541,51.572424,27.3909,7.0
-0.070404,51.575061,22.4269,6.0
-0.064084,51.539289,13.0801,4.0
-0.064194,51.541917,12.3444,4.0
-0.069242,51.540943,14.5195,4.0
-0.068259,51.537409,12.5464,4.0
-0.064934,51.536449,11.2855,4.0
-0.057571,51.565176,11.5382,4.0
-0.061948,51.575227,4.39832,2.0
-0.062512,51.569934,6.39963,3.0
-0.065334,51.574977,12.8345,4.0
-0.067394,51.571235,15.5592,5.0
-0.057921,51.56774,6.24512,3.0
-0.054202,51.566953,8.10657,3.0
-0.07682,51.56059,19.9941,5.0
-0.075848,51.557331,19.4194,5.0
-0.072843,51.561374,26.1101,7.0
-0.071317,51.558111,22.0006,6.0
-0.070691,51.555419,15.7732,5.0
-0.075354,51.554747,17.1627,5.0
-0.077294,51.55347,19.4627,5.0
-0.045809,51.537168,7.14736,3.0
-0.054101,51.53625,19.0507,5.0
-0.050921,51.542624,22.4844,6.0
-0.054251,51.539792,27.0887,7.0
-0.049649,51.54068,17.0152,5.0
-0.043168,51.53954,7.21144,3.0
-0.053256,51.537875,19.8267,5.0
-0.048787,51.53856,11.9823,4.0
-0.045242,51.543176,15.3985,5.0
-0.03965,51.542935,11.1784,4.0
-0.02767,51.547065,8.47432,3.0
-0.035744,51.547573,14.4175,4.0
-0.036792,51.545082,14.6459,4.0
-0.029369,51.545032,10.5115,4.0
-0.041021,51.544939,15.3991,5.0
-0.218701,51.498876,27.4169,7.0
-0.216664,51.501758,35.7209,7.0
-0.224353,51.500209,31.6565,7.0
-0.220509,51.501431,38.2792,7.0
-0.213745,51.499451,21.7608,6.0
-0.222066,51.498388,29.5229,7.0
-0.220553,51.503406,41.8017,8.0
-0.236971,51.501558,10.758,4.0
-0.252344,51.502931,5.89318,3.0
-0.240762,51.505481,14.0358,4.0
-0.244326,51.505373,11.8285,4.0
-0.234349,51.503221,13.926,4.0
-0.238824,51.502727,12.2007,4.0
-0.241006,51.503585,10.9118,4.0
-0.246633,51.503218,6.1866,3.0
-0.20974,51.494667,27.0556,7.0
-0.218625,51.49374,36.5579,7.0
-0.207167,51.493374,26.1137,7.0
-0.218032,51.49614,34.8747,7.0
-0.205301,51.492411,22.8124,6.0
-0.213048,51.493204,28.9011,7.0
-0.210457,51.491836,26.8532,7.0
-0.214167,51.497654,13.3277,4.0
-0.227952,51.51653,12.4288,4.0
-0.245815,51.515817,24.0184,6.0
-0.236777,51.515516,7.54971,3.0
-0.234531,51.531184,7.6722,3.0
-0.247419,51.518295,22.164,6.0
-0.207702,51.482354,10.3729,4.0
-0.195364,51.48202,15.8487,5.0
-0.200685,51.481946,22.1271,6.0
-0.203888,51.480943,18.0451,5.0
-0.196992,51.485058,30.1086,7.0
-0.200597,51.484631,28.5489,7.0
-0.20443,51.483657,18.5902,5.0
-0.212537,51.483689,11.5994,4.0
-0.217371,51.484128,12.9319,4.0
-0.222166,51.48319,13.1518,4.0
-0.21774,51.488808,17.3667,5.0
-0.217512,51.485994,18.6165,5.0
-0.222392,51.485941,20.6091,6.0
-0.213173,51.486514,9.19952,3.0
-0.226678,51.489576,37.2811,7.0
-0.232178,51.491906,30.7033,7.0
-0.23147,51.499356,16.1283,5.0
-0.227761,51.500123,27.0853,7.0
-0.229508,51.498131,25.8155,7.0
-0.227453,51.495876,47.0035,8.0
-0.228879,51.492866,38.8981,7.0
-0.222974,51.489737,35.9671,7.0
-0.20704,51.478971,13.6968,4.0
-0.210194,51.479456,11.1985,4.0
-0.211313,51.481498,11.3134,4.0
-0.214024,51.479422,10.0848,4.0
-0.212952,51.476561,10.1906,4.0
-0.211295,51.475271,12.8076,4.0
-0.210631,51.473538,17.2494,5.0
-0.207739,51.488479,20.6515,6.0
-0.206552,51.486663,21.9269,6.0
-0.211255,51.489483,22.6554,6.0
-0.203966,51.488262,21.2924,6.0
-0.201724,51.486922,26.4231,7.0
-0.209716,51.486045,20.3907,6.0
-0.207529,51.489652,22.0617,6.0
-0.215718,51.473715,12.9314,4.0
-0.207031,51.467839,14.1061,4.0
-0.221842,51.480748,8.48765,3.0
-0.218582,51.478371,8.78817,3.0
-0.220883,51.476779,6.72204,3.0
-0.191278,51.480108,22.3507,6.0
-0.191796,51.478608,23.5796,6.0
-0.197794,51.474869,15.5779,5.0
-0.190571,51.47622,18.8185,5.0
-0.193704,51.474355,16.4333,5.0
-0.195931,51.472151,11.2043,4.0
-0.203737,51.471248,17.1532,5.0
-0.246594,51.500097,9.29892,3.0
-0.235633,51.497905,15.6955,5.0
-0.233315,51.496252,22.6342,6.0
-0.243015,51.497984,12.0684,4.0
-0.241649,51.494416,17.8779,5.0
-0.237842,51.492316,20.5937,6.0
-0.242697,51.491859,15.3082,5.0
-0.197662,51.468522,5.70779,3.0
-0.188869,51.471257,11.3311,4.0
-0.191597,51.469897,7.60191,3.0
-0.189731,51.467471,12.2659,4.0
-0.18548,51.473626,12.2132,4.0
-0.230283,51.50288,18.218,5.0
-0.226833,51.504071,35.423,7.0
-0.231944,51.505197,19.1223,5.0
-0.223083,51.505798,38.9978,7.0
-0.216937,51.508055,25.9777,7.0
-0.231726,51.507665,13.7473,4.0
-0.228767,51.508465,20.2491,6.0
-0.199609,51.478071,16.0178,5.0
-0.203679,51.47508,14.7052,4.0
-0.207016,51.476539,14.5174,4.0
-0.203164,51.477506,18.3188,5.0
-0.205623,51.473343,15.7079,5.0
-0.209065,51.471385,24.5006,6.0
-0.199309,51.47934,20.6443,6.0
-0.239256,51.508137,11.7927,4.0
-0.237415,51.511858,6.18756,3.0
-0.242939,51.509112,10.6588,4.0
-0.230512,51.513195,5.8514,3.0
-0.233832,51.513658,5.37843,3.0
-0.244534,51.512641,8.38498,3.0
-0.23615,51.508192,11.9181,4.0
-0.232702,51.511698,5.07781,3.0
-0.130848,51.602379,4.35859,2.0
-0.141397,51.599042,5.75329,3.0
-0.125145,51.59873,9.12448,3.0
-0.128341,51.600317,11.6548,4.0
-0.134522,51.597512,4.85654,2.0
-0.138081,51.594714,6.1274,3.0
-0.142602,51.595847,11.4542,4.0
-0.115229,51.60489,17.1817,5.0
-0.123952,51.604379,19.1231,5.0
-0.114445,51.602409,20.7745,6.0
-0.119153,51.601289,18.835,5.0
-0.130419,51.608136,14.1758,4.0
-0.120356,51.606992,21.4996,6.0
-0.114152,51.60743,15.0086,5.0
-0.075016,51.595416,17.0044,5.0
-0.077722,51.596349,12.6833,4.0
-0.071056,51.597329,22.805,6.0
-0.072096,51.592599,26.924,7.0
-0.080657,51.592085,7.19553,3.0
-0.074229,51.591012,22.7172,6.0
-0.078135,51.590803,9.30547,3.0
-0.083436,51.590115,6.60909,3.0
-0.129292,51.575244,6.90362,3.0
-0.129141,51.578216,6.26197,3.0
-0.117464,51.577454,9.87737,3.0
-0.139229,51.577076,10.2329,4.0
-0.121621,51.577039,11.1774,4.0
-0.128848,51.580694,5.97875,3.0
-0.122368,51.580165,11.7294,4.0
-0.148036,51.591802,10.8383,4.0
-0.157336,51.5909,5.72074,3.0
-0.152543,51.589337,6.36317,3.0
-0.158712,51.58318,8.09537,3.0
-0.155191,51.60029,2.84053,2.0
-0.148203,51.596614,7.13672,3.0
-0.143931,51.593358,14.1467,4.0
-0.106186,51.587407,20.4844,6.0
-0.101186,51.582386,17.8191,5.0
-0.104471,51.581595,11.0004,4.0
-0.102111,51.578475,16.2744,5.0
-0.101385,51.575949,28.7293,7.0
-0.105536,51.58805,28.4334,7.0
-0.103321,51.585226,22.47,6.0
-0.139216,51.5737,14.673,4.0
-0.137017,51.572487,12.2017,4.0
-0.145529,51.575644,16.8044,5.0
-0.153833,51.57383,4.39824,2.0
-0.142504,51.571386,16.1737,5.0
-0.154765,51.578503,3.83909,2.0
-0.149174,51.5782,10.8464,4.0
-0.124976,51.588569,5.29557,3.0
-0.116055,51.586196,15.1752,5.0
-0.121444,51.585321,8.69039,3.0
-0.11492,51.583312,12.4701,4.0
-0.119855,51.582639,12.5105,4.0
-0.12363,51.590534,4.1238,2.0
-0.133577,51.586053,7.20425,3.0
-0.138465,51.589228,8.57564,3.0
-0.128911,51.587807,7.09473,3.0
-0.145978,51.588963,11.9249,4.0
-0.142758,51.587397,9.17213,3.0
-0.126862,51.583447,7.87105,3.0
-0.14258,51.584405,4.83291,2.0
-0.105483,51.593841,29.3411,7.0
-0.100513,51.59447,16.3865,5.0
-0.096491,51.596571,14.3582,4.0
-0.110487,51.596129,27.6246,7.0
-0.110242,51.591576,18.6663,5.0
-0.105877,51.591099,35.8071,7.0
-0.100254,51.597822,18.6713,5.0
-0.10368,51.596606,24.5788,6.0
-0.067392,51.606385,17.9726,5.0
-0.062812,51.606201,12.596,4.0
-0.056769,51.604953,5.60859,3.0
-0.066637,51.601337,17.2911,5.0
-0.057175,51.603384,10.2248,4.0
-0.059804,51.600932,11.1355,4.0
-0.071592,51.601274,15.9945,5.0
-0.094848,51.582272,7.49433,3.0
-0.091724,51.584442,10.5245,4.0
-0.097885,51.581067,15.8118,5.0
-0.084877,51.582455,10.3467,4.0
-0.081643,51.580863,15.5966,5.0
-0.09638,51.578865,15.4553,5.0
-0.09658,51.585109,17.3588,5.0
-0.087125,51.584709,9.75451,3.0
-0.068445,51.57873,18.3487,5.0
-0.071928,51.578987,29.0397,7.0
-0.064719,51.578369,4.52285,2.0
-0.077163,51.577154,22.5215,6.0
-0.082112,51.578203,12.8814,4.0
-0.071204,51.57685,24.7519,6.0
-0.083747,51.576662,11.8134,4.0
-0.089478,51.577519,3.9649,2.0
-0.095023,51.575208,19.2417,5.0
-0.110413,51.579365,7.25735,3.0
-0.114163,51.578488,10.1713,4.0
-0.107935,51.575965,11.6706,4.0
-0.113991,51.574125,13.9798,4.0
-0.108434,51.573059,17.501,5.0
-0.11166,51.570714,29.6774,7.0
-0.108332,51.568975,40.116,8.0
-0.069317,51.587322,35.249,7.0
-0.082176,51.587698,10.4349,4.0
-0.06582,51.586077,25.9971,7.0
-0.075592,51.585644,29.1353,7.0
-0.081575,51.584911,16.5093,5.0
-0.067377,51.584554,36.128,7.0
-0.072105,51.581841,32.1932,7.0
-0.077851,51.582953,24.4239,6.0
-0.064458,51.599437,16.1545,5.0
-0.057603,51.598811,7.64326,3.0
-0.060216,51.596595,7.8354,3.0
-0.067114,51.594501,21.8826,6.0
-0.057268,51.585211,16.5842,5.0
-0.063567,51.595437,15.1631,5.0
-0.06417,51.59226,17.4508,5.0
-0.067492,51.590613,31.706,7.0
-0.082521,51.596532,5.26625,3.0
-0.096666,51.592771,12.9234,4.0
-0.092775,51.590431,7.06441,3.0
-0.099771,51.589724,32.6268,7.0
-0.085741,51.590913,6.07318,3.0
-0.095545,51.587931,20.5788,6.0
-0.093052,51.595646,11.3333,4.0
-0.081111,51.594985,4.62245,2.0
-0.092785,51.607959,4.43606,2.0
-0.083043,51.60638,10.2624,4.0
-0.076358,51.605972,11.2721,4.0
-0.089364,51.604835,9.1637,3.0
-0.082657,51.600865,8.56103,3.0
-0.081186,51.598875,10.4466,4.0
-0.088403,51.601784,11.5762,4.0
-0.089323,51.599263,11.1328,4.0
-0.114819,51.59838,31.8988,7.0
-0.105675,51.60038,17.225,5.0
-0.094049,51.599783,11.3071,4.0
-0.106306,51.607128,4.38739,2.0
-0.1087,51.605428,10.0549,4.0
-0.10123,51.600916,11.0979,4.0
-0.096261,51.602029,7.75759,3.0
-0.109058,51.599425,31.5116,7.0
-0.321947,51.602932,3.62664,2.0
-0.301206,51.601174,2.83864,2.0
-0.310868,51.601978,4.25284,2.0
-0.309053,51.60978,4.20748,2.0
-0.305728,51.603816,5.97362,3.0
-0.315046,51.602652,4.09008,2.0
-0.297161,51.621348,6.15153,3.0
-0.293821,51.617108,2.54529,2.0
-0.307105,51.618663,1.51628,1.0
-0.301669,51.614998,4.80612,2.0
-0.285805,51.613359,6.20727,3.0
-0.298114,51.608774,6.9707,3.0
-0.28364,51.609863,11.9563,4.0
-0.279395,51.606829,13.7771,4.0
-0.287683,51.60649,5.85658,3.0
-0.284399,51.602635,4.12416,2.0
-0.276126,51.603264,5.75923,3.0
-0.272276,51.601696,13.4042,4.0
-0.281293,51.599986,3.03255,2.0
-0.275518,51.598511,9.0629,3.0
-0.330078,51.58143,26.3567,7.0
-0.322665,51.581905,18.8352,5.0
-0.339206,51.583525,14.069,4.0
-0.339536,51.579089,26.4433,7.0
-0.331526,51.586182,18.4525,5.0
-0.325173,51.58534,6.53152,3.0
-0.343143,51.568884,9.26165,3.0
-0.34958,51.567317,9.18069,3.0
-0.337823,51.56449,3.71297,2.0
-0.336445,51.558942,8.7729,3.0
-0.352451,51.572358,9.32134,3.0
-0.337433,51.572282,13.453,4.0
-0.355736,51.570514,5.02084,3.0
-0.351594,51.60628,6.02289,3.0
-0.345285,51.606055,8.0965,3.0
-0.33176,51.605666,4.99761,2.0
-0.338463,51.606652,10.896,4.0
-0.348555,51.602721,7.52672,3.0
-0.345979,51.611261,1.64267,1.0
-0.332701,51.610372,5.93427,3.0
-0.375209,51.612007,0.936908,1.0
-0.366069,51.61346,1.22008,1.0
-0.360584,51.610017,8.23542,3.0
-0.382859,51.608233,2.96627,2.0
-0.370691,51.607951,6.84171,3.0
-0.354906,51.603555,9.74229,3.0
-0.379036,51.605205,4.2706,2.0
-0.369104,51.582065,12.3132,4.0
-0.354232,51.598784,4.39177,2.0
-0.367213,51.59401,1.90346,1.0
-0.361617,51.592547,6.05169,3.0
-0.364143,51.586172,11.9061,4.0
-0.371022,51.587354,5.69312,3.0
-0.352793,51.58525,7.91382,3.0
-0.349804,51.582457,12.1416,4.0
-0.359179,51.586617,13.9476,4.0
-0.348216,51.592482,5.68922,3.0
-0.353021,51.589972,7.46044,3.0
-0.346093,51.587277,3.36821,2.0
-0.286811,51.587476,8.01081,3.0
-0.292948,51.590022,4.52992,2.0
-0.297629,51.591547,3.92671,2.0
-0.299909,51.593457,4.34752,2.0
-0.287275,51.590724,8.20812,3.0
